,ori,agency_name,agency_type_name,state_name,state_abbr,division_name,region_name,region_desc,county_name,nibrs,latitude,longitude,nibrs_start_date
212,TX1680000,Mitchell County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,MITCHELL,False,32.390095,-100.86947,
213,TX2250100,Mount Pleasant Police Department,City,Texas,TX,West South Central,South,Region III,TITUS,True,33.214599,-94.966783,08/01/2019
214,TX0870000,Glasscock County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,GLASSCOCK,True,31.868006,-101.521494,05/01/2018
215,TX0612900,Roanoke Police Department,City,Texas,TX,West South Central,South,Region III,DENTON,True,33.00069,-97.22178,12/01/2019
216,TX1430300,Yoakum Police Department,City,Texas,TX,West South Central,South,Region III,DEWITT; LAVACA,True,29.382578,-96.923633,01/01/2019
217,TX0240000,Brooks County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,BROOKS,False,27.034994,-98.215276,
218,TX2020000,Sabine County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,SABINE,True,31.3433,-93.851913,02/01/2019
219,TX0840600,Kemah Police Department,City,Texas,TX,West South Central,South,Region III,GALVESTON,True,29.531988,-95.01457,11/01/2019
220,TX0670000,Eastland County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,EASTLAND,True,32.402565,-98.81908,01/01/2019
221,TX1012400,Memorial Villages Police Department,City,Texas,TX,West South Central,South,Region III,HARRIS,False,29.763218,-95.538185,
222,TX2201600,Hurst Police Department,City,Texas,TX,West South Central,South,Region III,TARRANT,True,32.77204,-97.291291,07/01/2019
223,TX1440100,Giddings Police Department,City,Texas,TX,West South Central,South,Region III,LEE,True,30.18012,-96.937515,05/01/2019
224,TX1015900,Lone Star College System District ,University or College,Texas,TX,West South Central,South,Region III,HARRIS,True,30.201002,-95.510475,01/01/2019
225,TX2450000,Willacy County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,WILLACY,True,26.47072,-97.76458,09/01/2019
226,TX1080900,Mercedes Police Department,City,Texas,TX,West South Central,South,Region III,HIDALGO,False,26.14871,-97.91219,
227,TX1781600,Independent School District: Corpus Christi,Other,Texas,TX,West South Central,South,Region III,NUECES,False,27.7938,-97.457306,
228,TX0520100,Crane Police Department,City,Texas,TX,West South Central,South,Region III,CRANE,False,31.397306,-102.35043,
229,TX0430100,Allen Police Department,City,Texas,TX,West South Central,South,Region III,COLLIN,False,33.101547,-96.67242,
230,TX0140400,Killeen Police Department,City,Texas,TX,West South Central,South,Region III,BELL,False,31.042303,-97.481374,
231,TX0570400,Carrollton Police Department,City,Texas,TX,West South Central,South,Region III,COLLIN; DALLAS; DENTON,False,32.766987,-96.778424,
232,TX1100000,Hockley County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,HOCKLEY,True,33.57934,-102.37784,04/01/2019
233,TX1070500,Seven Points Police Department,City,Texas,TX,West South Central,South,Region III,KAUFMAN; HENDERSON,False,32.211633,-95.853418,
234,TX0360700,Mont Belvieu Police Department,City,Texas,TX,West South Central,South,Region III,CHAMBERS,True,29.703933,-94.668875,01/01/2017
235,TX0711200,Clint Police Department,City,Texas,TX,West South Central,South,Region III,EL PASO,False,31.766403,-106.24139,
236,TX0790700,Needville Police Department,City,Texas,TX,West South Central,South,Region III,FORT BEND,False,29.526602,-95.771015,
237,TX2200500,Blue Mound Police Department,City,Texas,TX,West South Central,South,Region III,TARRANT,True,32.864803,-97.34241,01/01/2019
238,TX1800000,Oldham County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,OLDHAM,False,35.401921,-102.59762,01/01/2020
239,TX0660200,San Diego Police Department,City,Texas,TX,West South Central,South,Region III,JIM WELLS; DUVAL,False,27.760904,-98.23882,
240,TX1500500,Sunrise Beach Village Police Department,City,Texas,TX,West South Central,South,Region III,LLANO,True,30.58983,-98.42496,01/01/2019
241,TX0151300,Terrell Hills Police Department,City,Texas,TX,West South Central,South,Region III,BEXAR,False,29.474962,-98.45926,
242,TX1230300,Groves Police Department,City,Texas,TX,West South Central,South,Region III,JEFFERSON,False,29.854,-94.149331,
243,TX2520200,Olney Police Department,City,Texas,TX,West South Central,South,Region III,YOUNG,True,33.158787,-98.678267,08/01/2018
244,TX1720000,Morris County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,MORRIS,False,33.03609,-94.727,
245,TX0610700,Pilot Point Police Department,City,Texas,TX,West South Central,South,Region III,DENTON,False,33.205005,-97.119046,
246,TX2210300,Merkel Police Department,City,Texas,TX,West South Central,South,Region III,TAYLOR,False,32.470726,-100.01267,
247,TX1780500,Port Aransas Police Department,City,Texas,TX,West South Central,South,Region III,NUECES,False,27.738129,-97.518441,
248,TX0080700,Wallis Police Department,City,Texas,TX,West South Central,South,Region III,AUSTIN,True,29.891901,-96.27017,01/01/2019
249,TX0590000,Deaf Smith County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,DEAF SMITH,True,34.817413,-102.39784,06/01/2018
250,TX0160000,Blanco County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,BLANCO,True,30.265605,-98.399977,10/01/2019
251,TX0842800,Independent School District: Santa Fe,Other,Texas,TX,West South Central,South,Region III,GALVESTON,False,29.228364,-94.895428,
252,TX2530000,Zapata County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,ZAPATA,False,26.996981,-99.182603,01/01/2020
253,TX2100000,Shelby County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,SHELBY,True,31.790272,-94.18487,05/01/2018
254,TX1900600,Emory,City,Texas,TX,West South Central,South,Region III,RAINS,True,,,06/01/2019
255,TX1451000,Jewett Police Department,City,Texas,TX,West South Central,South,Region III,LEON,False,31.300493,-95.995622,
256,TX0200800,Lake Jackson Police Department,City,Texas,TX,West South Central,South,Region III,BRAZORIA,False,29.036402,-95.44871,
257,TX0571500,Irving Police Department,City,Texas,TX,West South Central,South,Region III,DALLAS,False,32.815025,-96.94995,
258,TX1701500,Stagecoach Police Department,City,Texas,TX,West South Central,South,Region III,MONTGOMERY,False,30.152172,-95.716515,07/01/2015
259,TX0920600,White Oak Police Department,City,Texas,TX,West South Central,South,Region III,GREGG,True,32.52135,-94.86098,10/01/2019
260,TX0141500,Independent School District: Killeen,Other,Texas,TX,West South Central,South,Region III,BELL,True,31.125202,-97.723404,09/01/2019
261,TX2370200,Waller Police Department,City,Texas,TX,West South Central,South,Region III,HARRIS; WALLER,True,30.013578,-95.982102,02/01/2018
262,TX0710100,Anthony Police Department,City,Texas,TX,West South Central,South,Region III,EL PASO,False,31.766403,-106.24139,
263,TX1940300,Bogata Police Department,City,Texas,TX,West South Central,South,Region III,RED RIVER,False,33.619625,-95.048429,
264,TX1013500,Independent School District:,Other,Texas,TX,West South Central,South,Region III,HARRIS,False,,,
265,TX1010000,Harris County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,HARRIS,False,29.761494,-95.3576,
266,TX2500100,Alba,City,Texas,TX,West South Central,South,Region III,RAINS; WOOD,True,,,01/01/2019
267,TX0940200,Schertz Police Department,City,Texas,TX,West South Central,South,Region III,COMAL; BEXAR; GUADALUPE,False,29.583532,-97.948858,
268,TX0150200,Balcones Heights Police Department,City,Texas,TX,West South Central,South,Region III,BEXAR,True,29.490864,-98.55476,05/01/2018
269,TX1390200,Paris Police Department,City,Texas,TX,West South Central,South,Region III,LAMAR,False,33.65059,-95.52379,
270,TX1520100,Idalou Police Department,City,Texas,TX,West South Central,South,Region III,LUBBOCK,True,33.611469,-101.819944,01/01/2019
271,TX1000200,Silsbee Police Department,City,Texas,TX,West South Central,South,Region III,HARDIN,True,30.338036,-94.18288,01/01/2017
272,TX1880100,Amarillo Police Department,City,Texas,TX,West South Central,South,Region III,RANDALL; POTTER,True,35.398675,-101.893804,10/01/1999
273,TX0201900,Brookside Village Police Department,City,Texas,TX,West South Central,South,Region III,BRAZORIA,False,29.167817,-95.434647,
274,TX2180100,Sonora Police Department,City,Texas,TX,West South Central,South,Region III,SUTTON,True,30.568474,-100.642075,01/01/2019
275,TX1660200,Rockdale Police Department,City,Texas,TX,West South Central,South,Region III,MILAM,True,30.791242,-96.984395,01/01/2017
276,TX1011500,Pasadena Police Department,City,Texas,TX,West South Central,South,Region III,HARRIS,True,29.690775,-95.19727,01/01/2019
277,TX2030000,San Augustine County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,SAN AUGUSTINE,True,31.382449,-94.16318,01/01/2019
278,TX0170000,Borden County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,BORDEN,True,32.73859,-101.439199,05/01/2019
279,TX0153900,Fair Oaks Ranch Police Department,City,Texas,TX,West South Central,South,Region III,COMAL; KENDALL; BEXAR,True,29.731081,-98.62902,05/01/2019
280,TX2202900,White Settlement Police Department,City,Texas,TX,West South Central,South,Region III,TARRANT,False,32.76616,-97.471596,
281,TX0432700,Josephine,City,Texas,TX,West South Central,South,Region III,COLLIN,False,,,
282,TX1670000,Mills County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,MILLS,True,31.494888,-98.594623,01/01/2019
283,TX2450200,Raymondville Police Department,City,Texas,TX,West South Central,South,Region III,WILLACY,False,26.481844,-97.78723,01/01/2020
284,TX2020200,Pineland Police Department,City,Texas,TX,West South Central,South,Region III,SABINE,True,31.3433,-93.851913,08/01/2019
285,TX1012600,West University Place Police Department,City,Texas,TX,West South Central,South,Region III,HARRIS,False,29.714615,-95.43791,
286,TX2460000,Williamson County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,WILLIAMSON,True,30.648024,-97.6788,10/01/2018
287,TX2201800,Lakeside Police Department,City,Texas,TX,West South Central,South,Region III,TARRANT,False,32.823067,-97.495544,
288,TX101619E,Houston Baptist University,University or College,Texas,TX,West South Central,South,Region III,HARRIS,False,,,
289,TX2490900,Boyd Police Department,City,Texas,TX,West South Central,South,Region III,WISE,False,33.219095,-97.653997,
290,TX0840800,League City Police Department,City,Texas,TX,West South Central,South,Region III,HARRIS; GALVESTON,True,29.502487,-95.094574,10/01/2019
291,TX1021300,Independent School District: Hallsville,Other,Texas,TX,West South Central,South,Region III,HARRISON,False,32.547991,-94.374434,
292,TX1080700,La Villa Police Department,City,Texas,TX,West South Central,South,Region III,HIDALGO,False,26.396384,-98.18099,07/01/2015
293,TX0280900,Martindale Police Department,City,Texas,TX,West South Central,South,Region III,CALDWELL,False,29.840062,-97.630394,
294,TX057529E,Southern Methodist University,University or College,Texas,TX,West South Central,South,Region III,DALLAS,False,,,
295,TX0300000,Callahan County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,CALLAHAN,False,32.29315,-99.372249,
296,TX0570600,Cockrell Hill Police Department,City,Texas,TX,West South Central,South,Region III,DALLAS,False,32.766987,-96.778424,
297,TX0711400,Horizon City Police Department,City,Texas,TX,West South Central,South,Region III,EL PASO,False,31.766403,-106.24139,
298,TX0140600,Rogers,City,Texas,TX,West South Central,South,Region III,BELL,True,,,01/01/2019
299,TX1020000,Harrison County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,HARRISON,True,32.547991,-94.374434,07/01/2018
300,TX2430400,Iowa Park Police Department,City,Texas,TX,West South Central,South,Region III,WICHITA,True,33.991103,-98.716851,01/01/1999
301,TX0490800,Oak Ridge Police Department,City,Texas,TX,West South Central,South,Region III,COOKE,False,33.648117,-97.04071,
302,TX0430300,Farmersville Police Department,City,Texas,TX,West South Central,South,Region III,COLLIN,True,33.16445,-96.36109,04/01/2019
303,TX1070700,Gun Barrel City Police Department,City,Texas,TX,West South Central,South,Region III,HENDERSON,True,32.211633,-95.853418,06/01/2018
304,TX0790500,Sugar Land Police Department,City,Texas,TX,West South Central,South,Region III,FORT BEND,True,29.526602,-95.771015,10/01/2019
305,TX0510100,Paducah Police Department,City,Texas,TX,West South Central,South,Region III,COTTLE,False,34.091906,-100.276442,
306,TX1230100,Beaumont Police Department,City,Texas,TX,West South Central,South,Region III,JEFFERSON,False,29.854,-94.149331,
307,TX0921500,Lakeport,City,Texas,TX,West South Central,South,Region III,GREGG,True,,,03/01/2019
308,TX0210400,Texas A&M University: College Station,University or College,Texas,TX,West South Central,South,Region III,BRAZOS,True,30.656725,-96.302389,08/01/2019
309,TX1160300,Greenville Police Department,City,Texas,TX,West South Central,South,Region III,HUNT,True,33.123292,-96.084202,04/01/2019
310,TX2520000,Young County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,YOUNG,True,33.158787,-98.678267,02/01/2019
311,TX0660000,Duval County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,DUVAL,True,27.681123,-98.497393,01/01/2018
312,TX0151500,Windcrest Police Department,City,Texas,TX,West South Central,South,Region III,BEXAR,True,29.516685,-98.38106,12/01/2019
313,TX2200700,Dalworthington Gardens Police Department,City,Texas,TX,West South Central,South,Region III,TARRANT,True,32.70231,-97.1553,09/01/2019
314,TX0230000,Briscoe County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,BRISCOE,True,34.525172,-101.205893,08/01/2018
315,TX1720200,Lone Star Police Department,City,Texas,TX,West South Central,South,Region III,MORRIS,True,33.116466,-94.731265,01/01/2019
316,TX0700500,Midlothian Police Department,City,Texas,TX,West South Central,South,Region III,ELLIS,True,32.347294,-96.798231,10/01/2019
317,TX0010100,Palestine Police Department,City,Texas,TX,West South Central,South,Region III,ANDERSON,True,31.763123,-95.63455,02/01/2017
318,TX2300100,Big Sandy Police Department,City,Texas,TX,West South Central,South,Region III,UPSHUR,False,32.735349,-94.941184,
319,TX0841900,Jamaica Beach Police Department,City,Texas,TX,West South Central,South,Region III,GALVESTON,True,29.228364,-94.895428,08/01/2019
320,TX1710400,Cactus Police Department,City,Texas,TX,West South Central,South,Region III,MOORE,True,35.835676,-101.890502,01/01/2018
321,TX0910600,Whitesboro Police Department,City,Texas,TX,West South Central,South,Region III,GRAYSON,False,33.624508,-96.675699,
322,TX0220200,Sul Ross State University,University or College,Texas,TX,West South Central,South,Region III,BREWSTER,True,30.356956,-103.65161,04/01/2018
323,TX1840700,"Reno, Parker County",City,Texas,TX,West South Central,South,Region III,TARRANT; PARKER,False,,,
324,TX0160200,Johnson City Police Department,City,Texas,TX,West South Central,South,Region III,BLANCO,False,30.265605,-98.399977,
325,TX0571700,Lancaster Police Department,City,Texas,TX,West South Central,South,Region III,DALLAS,True,32.766987,-96.778424,01/01/2000
326,TX1730000,Motley County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,MOTLEY,False,34.057899,-100.793152,
327,TX1300000,Kendall County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,KENDALL,True,29.804724,-98.722595,11/01/2016
328,TX0791600,Independent School District: Fort Bend,Other,Texas,TX,West South Central,South,Region III,FORT BEND,False,29.526602,-95.771015,
329,TX0920400,Kilgore Police Department,City,Texas,TX,West South Central,South,Region III,RUSK; GREGG,True,32.486397,-94.816276,01/01/2018
330,TX0380100,Childress Police Department,City,Texas,TX,West South Central,South,Region III,CHILDRESS,True,34.529337,-100.208336,01/01/2019
331,TX1940100,Clarksville Police Department,City,Texas,TX,West South Central,South,Region III,RED RIVER,False,33.610325,-95.05523,
332,TX0141700,Troy Police Department,City,Texas,TX,West South Central,South,Region III,BELL,False,31.042303,-97.481374,
333,TX1010200,Bellaire Police Department,City,Texas,TX,West South Central,South,Region III,HARRIS,False,29.702028,-95.46946,
334,TX0880000,Goliad County Sheriff's Office,County,Texas,TX,West South Central,South,Region III,GOLIAD,True,28.665903,-97.3847,01/01/2012
335,TX1701700,Montgomery Police Department,City,Texas,TX,West South Central,South,Region III,MONTGOMERY,True,30.299402,-95.504008,10/01/2019
